order_id,customer_id,order_date,total,status
574,366,2025-01-23 06:11:10,185.42,completed
575,376,2024-08-13 05:50:24,72.01,completed
576,420,2024-02-14 06:57:38,68.77,completed
577,312,2024-08-06 01:44:15,97.58,completed
578,162,2024-11-11 00:10:27,9.79,completed
579,348,2025-01-29 04:07:09,216.67,completed
580,169,2025-08-25 06:44:25,69.02,completed
581,35,2025-05-08 16:25:44,87.94,completed
582,134,2024-01-20 17:32:00,339.45,completed
583,199,2025-01-27 15:08:06,57.77,completed
584,70,2025-11-06 10:08:41,105.06,completed
585,209,2024-11-08 11:38:51,168.3,completed
586,338,2024-01-22 08:03:35,79.58,shipped
587,72,2024-02-13 03:52:36,124.87,completed
588,148,2025-10-27 21:34:08,263.35,shipped
589,4,2024-01-24 04:47:41,108.21,completed
590,376,2024-04-04 14:39:59,37.28,returned
591,480,2025-06-03 12:24:24,153.14,completed
592,298,2024-01-20 23:32:37,120.44,shipped
593,309,2024-04-07 01:32:04,440.17,completed
594,187,2024-07-18 11:15:17,241.3,completed
595,286,2025-02-16 00:24:33,110.18,completed
596,315,2025-03-15 13:44:14,100.68,completed
597,413,2023-11-30 11:25:49,42.78,returned
598,99,2025-07-02 09:20:47,229.05,completed
599,75,2024-03-25 09:15:02,215.88,completed
600,397,2025-07-19 11:43:09,180.74,completed
601,76,2023-11-22 23:11:36,140.84,completed
602,467,2024-05-01 19:34:39,21.09,completed
603,346,2025-03-24 08:46:12,205.11,completed
604,487,2024-08-31 18:20:20,303.61,completed
605,82,2024-11-06 10:07:52,598.63,completed
606,465,2024-01-16 23:40:35,36.63,shipped
607,430,2025-09-26 04:45:54,70.85,completed
608,250,2025-05-30 10:05:57,101.66,completed
609,16,2024-05-24 12:01:19,168.22,completed
610,364,2024-07-10 22:04:48,100.49,shipped
611,65,2025-08-26 05:09:37,116.64,completed
612,377,2025-04-26 17:19:21,201.99,completed
613,414,2025-03-27 18:15:57,294.72,completed
614,400,2025-10-15 01:23:31,186.77,completed
615,192,2025-09-16 09:39:05,287.81,completed
616,474,2024-04-11 06:42:15,48.73,completed
617,389,2025-06-17 09:18:17,194.62,completed
618,399,2025-06-23 22:20:30,128.1,cancelled
619,326,2025-06-10 03:58:42,530.68,completed
620,370,2024-02-25 22:57:29,227.52,completed
621,169,2024-07-13 00:30:01,291.66,shipped
622,359,2023-12-26 06:50:38,150.7,completed
623,183,2024-09-04 11:27:40,45.76,completed
624,178,2025-05-16 03:47:31,231.6,completed
625,169,2024-06-24 20:05:48,207.43,shipped
626,89,2024-04-01 02:50:15,54.8,completed
627,51,2024-06-18 12:51:23,9.45,completed
628,232,2024-03-02 22:20:01,247.17,shipped
629,368,2025-01-26 17:42:36,17.5,completed
630,242,2024-07-16 22:42:43,39.3,shipped
631,314,2024-10-01 09:48:00,287.72,shipped
632,289,2024-05-08 08:48:31,64.38,completed
633,477,2025-08-24 15:15:41,5.27,completed
634,120,2024-04-09 01:44:54,90.16,completed
635,247,2024-06-13 17:57:06,42.12,completed
636,157,2025-10-01 03:30:50,121.03,completed
637,86,2024-04-17 14:25:06,79.54,completed
638,364,2024-03-31 10:12:37,150.62,completed
639,336,2024-06-30 22:32:21,144.36,completed
640,407,2024-06-03 07:18:45,110.06,shipped
641,7,2025-05-09 16:01:42,74.66,shipped
642,496,2024-10-21 07:18:31,40.57,completed
643,62,2024-06-07 08:04:51,348.22,completed
644,434,2024-01-25 15:17:15,144.29,completed
645,64,2024-11-29 08:43:57,250.49,shipped
646,71,2024-08-16 17:08:08,76.53,completed
647,84,2025-02-06 08:16:49,119.33,completed
648,142,2024-08-23 06:50:35,141.06,completed
649,25,2024-08-11 19:48:31,34.8,completed
650,311,2025-07-06 18:37:56,305.18,completed
651,23,2025-03-27 09:06:14,39.35,completed
652,133,2024-12-25 02:49:30,78.56,completed
653,424,2024-10-29 03:07:00,205.8,returned
654,412,2025-08-20 03:36:14,344.52,completed
655,197,2025-03-18 23:47:12,37.92,completed
656,337,2025-05-01 11:57:12,81.64,completed
657,46,2025-08-21 21:10:52,295.32,completed
658,301,2024-03-26 06:28:46,153.01,completed
659,449,2023-12-13 09:19:08,139.37,shipped
660,75,2025-08-24 04:59:19,292.78,completed
661,349,2025-02-11 09:56:56,109.76,completed
662,339,2024-09-09 10:12:40,88.7,cancelled
663,439,2024-03-14 19:08:20,228.21,completed
664,136,2025-01-05 16:41:38,224.76,completed
665,164,2025-01-29 14:08:56,146.07,shipped
666,440,2024-04-26 11:38:27,18.21,completed
667,134,2025-05-13 06:19:30,153.51,returned
668,189,2024-10-16 20:12:55,110.82,completed
669,384,2024-08-10 07:41:16,78.97,shipped
670,453,2025-03-30 15:03:48,79.12,completed
671,11,2025-08-05 17:01:43,165.33,completed
672,465,2025-04-27 14:20:03,293.62,cancelled
673,298,2025-07-25 08:10:36,143.38,completed
674,267,2024-06-26 02:09:18,177.92,completed
675,189,2024-04-23 23:41:36,58.46,completed
676,150,2024-08-06 15:19:16,153.88,cancelled
677,365,2025-05-11 07:05:40,184.85,completed
678,440,2024-12-10 03:28:00,438.76,completed
679,403,2025-01-16 07:22:48,159.05,completed
680,3,2025-08-20 10:16:13,64.41,shipped
681,449,2025-06-14 01:34:56,48.06,completed
682,87,2025-07-23 19:20:04,113.31,completed
683,344,2024-06-10 18:11:43,132.74,completed
684,88,2024-01-24 08:26:39,601.86,completed
685,420,2024-12-17 12:41:38,174.46,shipped
686,215,2025-07-07 13:59:26,22.77,completed
687,429,2024-04-26 12:44:40,138.32,completed
688,103,2024-06-02 10:03:25,46.69,completed
689,112,2024-05-02 09:10:06,208.95,completed
690,59,2024-11-12 02:56:30,71.01,completed
691,219,2024-06-04 11:07:20,143.78,cancelled
692,104,2023-12-09 06:50:09,253.97,completed
693,87,2025-10-30 22:25:29,276.59,completed
694,271,2024-02-12 09:54:57,219.7,completed
695,432,2024-12-20 10:44:10,146.61,completed
696,226,2025-04-09 04:48:11,402.61,completed
697,207,2025-03-19 01:24:48,148.56,cancelled
698,70,2024-04-07 15:49:31,20.93,completed
699,415,2024-11-17 23:09:18,352.22,shipped
700,218,2024-03-02 10:56:51,129.9,completed
701,66,2024-11-11 18:42:53,11.38,completed
702,52,2025-02-12 15:44:01,167.47,shipped
703,230,2024-07-22 17:35:23,126.9,shipped
704,291,2024-08-30 00:27:19,36.42,completed
705,144,2025-01-25 18:01:32,152.68,shipped
706,1,2024-09-03 09:21:28,94.68,completed
707,79,2025-04-09 04:17:34,708.64,cancelled
708,338,2025-02-13 21:00:03,141.15,completed
709,255,2025-10-14 21:35:01,89.07,completed
710,415,2023-12-11 03:36:27,103.21,returned
711,420,2024-07-22 06:03:08,27.78,completed
712,289,2025-05-12 13:33:47,100.11,completed
713,448,2024-02-04 02:43:44,368.6,shipped
714,265,2025-03-17 18:48:43,6.32,completed
715,400,2024-08-19 14:41:14,420.89,completed
716,212,2025-09-20 02:04:15,74.17,shipped
717,125,2025-10-14 16:54:28,188.5,completed
718,175,2023-11-20 23:50:13,284.81,completed
719,71,2024-03-17 03:55:32,26.88,returned
720,311,2024-10-07 04:12:43,239.06,shipped
721,69,2024-11-18 04:29:18,92.6,completed
722,134,2024-07-31 20:05:41,163.18,completed
723,487,2024-08-02 08:37:11,65.38,completed
724,486,2025-04-01 01:59:05,368.25,completed
725,421,2025-10-16 05:22:00,235.9,completed
726,187,2024-01-31 16:36:31,203.66,completed
727,473,2024-04-08 04:36:48,286.09,completed
728,496,2025-10-24 02:55:47,64.1,completed
729,395,2024-08-18 22:17:24,16.95,completed
730,272,2024-07-09 17:59:36,69.18,completed
731,104,2024-03-20 06:24:02,238.52,completed
732,418,2024-11-11 11:09:11,301.25,completed
733,40,2025-01-12 13:17:04,129.66,shipped
734,228,2024-04-07 10:53:21,55.53,completed
735,183,2025-06-20 23:44:24,122.9,completed
736,234,2023-12-01 18:03:02,17.74,completed
737,150,2024-10-20 20:19:02,137.7,completed
738,211,2025-08-04 09:34:51,237.92,completed
739,8,2025-03-07 19:05:19,254.54,completed
740,350,2024-11-03 09:21:57,34.41,completed
741,344,2025-02-17 21:38:14,181.14,completed
742,92,2025-02-04 05:22:17,251.72,completed
743,225,2025-05-07 06:59:28,207.68,completed
744,437,2024-10-17 17:00:07,110.5,completed
745,112,2025-06-04 14:35:17,205.41,completed
746,497,2024-09-20 00:43:03,6.84,shipped
747,62,2024-11-16 16:37:30,14.26,completed
748,494,2025-08-23 17:17:09,366.82,shipped
749,444,2024-05-22 01:25:29,107.02,returned
750,217,2024-05-29 00:56:12,150.57,completed
751,95,2025-05-29 17:14:30,386.06,cancelled
752,160,2024-08-30 17:49:46,308.43,completed
753,222,2025-02-23 14:58:16,5.28,completed
754,259,2024-08-03 07:06:33,106.09,completed
755,495,2024-11-23 16:07:38,343.87,completed
756,440,2025-04-24 21:47:58,114.14,shipped
757,40,2024-09-21 10:38:16,116.7,completed
758,268,2024-07-05 00:14:16,281.11,completed
759,493,2023-12-16 00:39:36,245.37,shipped
760,286,2025-11-05 10:13:19,137.89,shipped
761,195,2025-09-26 09:07:59,26.88,completed
762,402,2024-05-14 20:19:38,44.97,completed
763,396,2025-06-29 15:10:39,273.1,completed
764,493,2025-11-09 21:41:15,254.27,completed
765,465,2025-10-14 13:57:08,90.47,cancelled
766,98,2025-11-03 19:01:01,260.63,completed
767,378,2024-12-12 15:02:07,68.08,completed
768,276,2024-02-06 15:10:14,99.0,shipped
769,362,2024-10-06 20:20:58,92.84,shipped
770,11,2024-10-10 15:50:44,81.01,completed
771,303,2025-07-08 02:21:29,158.56,completed
772,171,2024-06-11 01:51:16,78.8,shipped
773,485,2025-02-05 09:45:30,160.96,shipped
774,101,2024-09-21 03:07:32,239.19,shipped
775,274,2025-02-17 12:20:27,113.31,cancelled
776,199,2023-12-07 00:54:32,41.87,completed
777,96,2024-03-21 06:16:03,120.93,cancelled
778,234,2024-12-16 16:46:59,225.8,completed
779,130,2024-03-23 02:14:17,266.07,completed
780,190,2025-10-31 06:31:09,10.56,completed
781,142,2024-07-05 07:52:14,576.04,completed
782,307,2025-10-03 11:56:06,72.69,completed
783,37,2025-02-20 10:42:49,32.92,shipped
784,261,2025-05-09 17:23:44,187.73,completed
785,311,2024-12-25 22:15:46,40.56,completed
786,432,2024-04-17 00:12:15,42.74,returned
787,420,2025-01-29 00:40:14,395.16,completed
788,233,2025-06-20 20:06:12,28.42,completed
789,380,2024-03-02 05:59:15,95.25,completed
790,414,2024-02-23 17:56:32,68.57,cancelled
791,18,2025-04-13 03:23:38,90.0,completed
792,6,2024-07-30 14:54:51,59.81,completed
793,390,2025-07-19 08:36:04,76.28,completed
794,193,2023-12-26 15:30:30,249.35,completed
795,64,2024-01-24 01:45:17,208.44,completed
796,102,2024-07-12 01:52:42,169.86,completed
797,299,2025-07-22 16:38:51,35.18,shipped
798,425,2025-07-01 16:34:46,92.62,completed
799,324,2024-03-03 17:37:30,21.39,completed
800,105,2025-07-29 09:27:05,148.43,shipped
801,472,2024-08-09 16:25:09,148.39,returned
802,370,2024-11-05 03:38:30,210.33,shipped
803,218,2024-09-17 10:27:45,21.09,completed
804,356,2024-03-22 06:48:06,10.22,completed
805,435,2024-11-06 14:34:46,212.44,completed
806,109,2023-11-15 12:19:13,130.58,completed
807,367,2025-04-09 09:57:22,224.45,shipped
808,488,2024-03-08 10:02:01,85.83,completed
809,392,2024-04-18 12:27:01,96.73,completed
810,469,2025-09-30 16:04:16,76.89,completed
811,484,2024-03-27 12:11:24,86.79,completed
812,408,2024-07-05 20:54:42,173.66,completed
813,189,2024-07-10 17:18:58,115.31,returned
814,146,2024-01-16 06:54:20,105.14,completed
815,476,2024-04-06 05:40:37,173.49,cancelled
816,438,2024-05-16 07:22:58,27.99,completed
817,357,2025-09-11 02:26:53,139.35,shipped
818,305,2024-04-20 18:47:54,88.37,completed
819,488,2024-10-18 22:27:46,123.1,completed
820,259,2024-01-23 21:26:04,260.15,shipped
821,378,2025-05-30 07:26:43,466.06,completed
822,79,2024-05-22 22:44:48,119.75,completed
823,484,2024-03-13 13:56:28,196.52,shipped
824,242,2025-04-29 16:35:17,79.8,completed
825,418,2025-01-19 05:02:35,133.69,completed
826,269,2025-09-01 17:00:12,90.82,completed
827,39,2025-07-09 06:59:33,105.78,shipped
828,262,2024-08-31 13:16:23,67.79,shipped
829,472,2023-11-18 16:46:45,380.59,completed
830,185,2024-11-19 14:56:26,284.95,shipped
831,262,2024-03-17 14:43:29,423.09,completed
832,27,2024-08-08 14:29:48,362.26,shipped
833,141,2024-01-31 11:07:26,88.04,completed
834,366,2024-11-14 12:57:46,156.41,shipped
835,383,2025-01-14 22:09:31,112.18,completed
836,383,2025-05-01 07:13:44,173.67,completed
837,491,2024-09-15 22:10:33,196.27,completed
838,137,2025-05-10 14:48:02,10.22,completed
839,56,2024-04-27 21:44:15,133.8,completed
840,301,2025-10-23 21:02:35,155.58,completed
841,471,2024-11-15 17:01:22,95.86,completed
842,126,2025-04-17 01:10:04,28.54,returned
843,107,2024-09-02 03:11:07,276.05,completed
844,100,2025-08-21 14:01:59,153.14,completed
845,78,2024-11-08 20:34:10,39.88,completed
846,146,2025-05-16 09:34:24,184.36,completed
847,400,2024-05-21 09:38:27,13.99,completed
848,64,2025-06-29 12:59:59,185.46,shipped
849,71,2025-10-27 01:47:02,415.43,completed
850,368,2024-01-28 06:54:24,206.1,completed
851,497,2024-09-10 21:30:12,151.34,completed
852,299,2024-02-22 16:03:36,135.08,shipped
853,142,2024-07-19 03:12:03,59.81,completed
854,22,2025-06-29 12:46:42,191.8,completed
855,50,2025-11-10 07:09:24,186.53,completed
856,126,2024-02-26 13:42:43,303.36,completed
857,442,2024-09-20 10:58:18,291.89,completed
858,217,2025-07-07 11:13:16,109.21,completed
859,6,2024-07-25 22:24:30,125.16,completed
860,80,2025-10-12 08:55:55,96.23,shipped
861,66,2024-06-21 19:43:54,193.82,completed
862,7,2025-08-12 14:36:54,568.42,completed
863,486,2025-04-21 22:50:46,368.67,completed
864,230,2025-06-04 03:43:29,445.95,completed
865,147,2025-09-22 16:36:25,358.99,completed
866,498,2024-10-09 15:34:43,34.8,completed
867,248,2025-02-20 12:20:56,139.27,completed
868,377,2024-09-15 18:30:17,202.3,completed
869,431,2025-01-02 17:13:49,100.59,completed
870,146,2024-01-09 12:22:53,189.8,completed
871,328,2024-08-10 06:40:29,334.99,completed
872,391,2024-11-28 03:20:51,168.26,completed
873,320,2025-04-18 04:00:29,407.19,completed
874,383,2025-06-11 23:12:03,393.1,completed
875,28,2025-02-12 08:25:48,261.62,completed
876,7,2023-12-05 17:59:05,53.4,completed
877,162,2024-05-05 01:16:42,69.63,returned
878,115,2025-10-02 17:09:40,212.23,completed
879,71,2025-03-01 12:16:49,110.51,completed
880,438,2024-04-01 05:44:44,131.87,completed
881,142,2025-07-03 06:15:00,122.66,completed
882,184,2024-05-15 12:15:25,311.56,completed
883,129,2024-08-27 13:43:54,13.68,completed
884,426,2024-08-22 05:59:55,199.24,cancelled
885,484,2024-08-04 19:52:58,215.88,completed
886,305,2024-12-08 08:25:04,91.4,completed
887,166,2025-08-15 06:52:23,112.07,cancelled
888,233,2023-11-16 02:16:13,189.49,completed
889,268,2025-03-03 02:23:12,18.19,completed
890,170,2025-02-22 05:56:37,166.52,completed
891,429,2025-06-20 17:00:57,139.61,completed
892,306,2024-09-19 03:13:45,60.12,returned
893,478,2025-10-25 05:43:14,28.08,completed
894,269,2024-01-13 21:00:44,272.55,completed
895,33,2025-03-30 07:02:04,16.95,cancelled
896,163,2024-05-11 13:28:56,111.06,shipped
897,6,2024-03-01 02:35:52,125.55,shipped
898,470,2024-12-07 04:20:22,28.53,completed
899,279,2024-04-08 20:37:37,11.81,completed
900,376,2023-12-19 05:26:34,24.15,completed
901,274,2024-04-26 22:15:29,265.92,completed
902,195,2024-07-06 09:07:57,35.49,completed
903,396,2024-10-18 01:03:28,115.27,shipped
904,404,2024-01-25 23:27:28,305.32,shipped
905,437,2024-08-04 14:57:21,131.07,completed
906,312,2024-09-08 04:07:15,36.1,completed
907,420,2025-04-05 20:52:59,462.66,completed
908,455,2024-04-02 13:43:37,131.82,completed
909,103,2024-10-10 12:26:10,296.87,completed
910,479,2024-03-10 22:44:25,40.65,completed
911,302,2024-06-23 04:43:05,195.21,completed
912,498,2024-07-13 11:46:42,288.7,shipped
913,442,2024-09-10 07:21:56,32.92,shipped
914,471,2025-04-22 08:36:06,113.58,completed
915,388,2025-08-13 18:16:40,152.49,cancelled
916,11,2024-11-22 04:36:20,17.66,completed
917,394,2023-12-11 21:49:04,20.28,shipped
918,359,2024-06-04 14:21:28,15.18,completed
919,162,2024-10-07 10:20:50,20.93,completed
920,169,2024-04-02 07:03:33,288.65,completed
921,455,2024-03-20 21:15:43,262.84,completed
922,324,2024-09-19 03:53:19,122.75,completed
923,441,2025-04-27 20:20:14,100.58,completed
924,391,2024-12-20 16:40:41,300.18,completed
925,315,2025-08-23 19:49:22,108.67,cancelled
926,130,2024-02-05 12:36:40,8.25,completed
927,439,2024-11-09 23:23:21,100.49,completed
928,366,2025-08-02 01:47:55,59.0,cancelled
929,298,2024-01-18 01:07:55,117.83,completed
930,425,2024-08-09 19:51:25,325.63,completed
931,299,2025-04-30 17:47:31,101.89,completed
932,228,2025-06-05 22:34:22,20.33,completed
933,190,2024-02-01 14:55:47,83.4,completed
934,346,2025-04-07 06:52:43,164.27,completed
935,494,2025-09-14 18:08:32,84.48,cancelled
936,488,2024-09-24 00:32:07,83.12,returned
937,85,2025-07-30 23:51:51,116.48,cancelled
938,134,2025-08-02 14:35:57,22.65,cancelled
939,387,2023-11-24 08:28:58,244.06,shipped
940,46,2024-03-18 19:41:34,73.13,shipped
941,95,2024-07-19 15:40:24,117.87,completed
942,112,2024-02-22 20:28:49,152.78,completed
943,1,2025-02-03 05:27:17,89.75,completed
944,12,2024-12-12 15:12:56,126.98,completed
945,81,2024-09-08 02:41:58,237.93,completed
946,118,2025-04-30 22:08:09,91.73,shipped
947,396,2024-11-02 00:40:35,59.63,shipped
948,484,2023-11-23 20:37:48,244.07,completed
949,450,2024-11-26 10:53:48,11.81,completed
950,499,2025-04-05 16:38:18,9.83,completed
951,320,2025-04-18 09:56:27,160.21,completed
952,68,2024-09-21 20:53:45,159.91,completed
953,432,2024-10-07 23:46:20,145.23,completed
954,215,2025-07-05 23:47:17,32.0,completed
955,300,2023-12-27 04:45:57,95.88,completed
956,92,2024-07-07 04:05:00,21.86,completed
957,53,2024-10-09 22:49:32,45.84,completed
958,378,2024-06-02 18:10:10,42.97,completed
959,480,2025-06-13 05:41:46,113.88,completed
960,448,2025-03-21 09:24:10,338.15,completed
961,46,2024-02-12 22:13:24,164.07,shipped
962,37,2025-02-25 17:11:36,54.37,shipped
963,175,2025-08-02 18:30:14,256.81,completed
964,320,2025-07-30 02:45:53,106.37,completed
965,447,2025-10-20 06:52:46,59.91,completed
966,360,2024-10-29 14:14:31,124.2,completed
967,313,2024-12-08 19:42:29,7.71,completed
968,137,2024-08-30 10:34:10,396.67,completed
969,161,2025-07-13 11:33:46,117.08,completed
970,56,2024-11-16 16:09:47,85.92,cancelled
971,151,2025-05-20 21:40:53,245.08,completed
972,142,2024-08-01 02:38:18,365.28,completed
973,331,2025-08-31 13:02:29,108.23,completed
974,164,2025-01-03 10:10:30,37.29,completed
975,49,2024-08-24 06:07:07,190.87,completed
976,453,2024-02-09 14:19:17,66.48,completed
977,303,2025-07-16 23:17:05,14.11,completed
978,232,2024-04-01 18:24:46,165.25,completed
979,339,2024-10-09 05:44:55,251.59,completed
980,284,2024-12-31 20:25:30,322.23,completed
981,29,2025-06-26 20:46:23,14.21,completed
982,405,2024-09-07 17:02:05,181.79,completed
983,452,2025-09-20 20:26:10,382.12,completed
984,58,2025-04-21 22:16:26,5.28,returned
985,344,2024-01-16 00:04:47,470.28,shipped
986,5,2024-03-10 16:01:22,160.98,completed
987,171,2023-11-20 06:17:05,9.79,returned
988,434,2024-08-02 16:53:37,252.52,completed
989,218,2025-11-09 10:55:29,42.58,completed
990,275,2025-05-17 10:33:51,184.05,completed
991,381,2025-02-15 05:51:05,279.79,completed
992,80,2024-06-02 03:01:25,360.21,completed
993,39,2024-04-16 08:22:34,82.62,shipped
994,50,2024-12-18 18:57:51,206.89,completed
995,102,2025-08-07 04:56:47,7.55,completed
996,415,2025-03-06 04:05:13,242.43,completed
997,259,2025-06-02 00:35:06,217.12,completed
998,389,2025-09-22 07:41:06,112.45,completed
999,42,2024-11-02 06:13:06,23.13,shipped
1000,183,2024-10-17 15:30:09,21.05,completed
1001,2,2023-12-22 13:31:12,314.03,shipped
1002,218,2024-11-09 20:24:55,133.43,completed
1003,206,2024-06-20 16:07:50,236.56,completed
1004,170,2023-12-15 19:21:22,42.86,shipped
1005,203,2024-02-17 06:29:06,129.62,completed
1006,429,2025-09-18 23:22:09,217.08,completed
1007,292,2024-11-29 03:48:23,79.07,completed
1008,299,2024-11-06 08:17:49,49.62,completed
1009,16,2024-08-25 23:55:07,27.99,returned
1010,299,2023-12-23 18:02:23,260.18,completed
1011,425,2025-10-05 11:51:22,60.51,completed
1012,117,2025-02-22 08:53:23,212.42,shipped
1013,44,2025-04-30 23:47:41,215.41,cancelled
1014,281,2024-08-27 16:47:10,21.8,completed
1015,169,2024-05-28 20:18:52,34.4,completed
1016,339,2024-10-10 12:16:20,335.63,completed
1017,198,2024-08-02 23:20:41,31.51,completed
1018,75,2025-04-22 03:26:40,70.78,completed
1019,316,2024-07-01 21:08:04,372.72,shipped
1020,67,2025-07-02 11:25:08,51.58,completed
1021,427,2025-08-12 03:01:31,15.37,completed
1022,138,2023-12-03 03:14:21,210.32,completed
1023,24,2025-01-09 10:10:02,234.45,completed
1024,497,2024-06-09 10:13:59,544.42,completed
1025,53,2024-04-01 16:20:12,33.25,completed
1026,490,2024-06-29 14:59:09,168.04,completed
1027,12,2024-08-18 01:25:38,341.71,completed
1028,8,2024-10-03 19:10:05,103.93,shipped
1029,488,2023-11-28 11:10:46,335.15,shipped
1030,35,2024-10-26 21:00:04,135.47,completed
1031,315,2024-07-24 00:11:28,71.18,shipped
1032,361,2024-07-03 01:49:18,197.96,completed
1033,438,2025-03-22 20:10:43,51.24,completed
1034,103,2023-12-12 12:30:54,146.98,completed
1035,223,2025-02-19 14:43:32,27.55,returned
1036,355,2024-02-09 14:31:45,76.59,shipped
1037,39,2024-08-18 08:07:18,161.15,completed
1038,106,2025-06-05 08:17:14,185.4,completed
1039,381,2023-12-13 07:06:20,14.2,completed
1040,268,2024-12-31 12:09:54,16.59,completed
1041,222,2025-06-10 14:36:03,30.68,completed
1042,98,2024-09-17 14:34:36,156.7,completed
1043,142,2024-05-25 23:20:23,817.68,completed
1044,209,2024-03-29 23:11:38,237.84,cancelled
1045,399,2024-01-19 03:20:56,90.84,completed
1046,155,2025-01-03 09:26:56,271.56,shipped
1047,448,2024-01-27 07:33:45,262.65,completed
1048,29,2024-02-20 18:25:49,148.54,completed
1049,78,2025-06-01 08:54:04,114.65,completed
1050,168,2024-03-06 04:58:02,118.79,completed
1051,80,2025-03-20 11:05:10,97.18,shipped
1052,188,2024-12-02 03:10:55,92.75,shipped
1053,176,2024-10-14 16:53:54,14.97,shipped
1054,435,2025-10-08 06:02:49,346.7,completed
1055,32,2024-06-15 05:18:39,195.55,shipped
1056,470,2024-08-09 03:04:07,4.8,completed
1057,392,2024-11-04 14:54:58,21.05,completed
1058,414,2025-05-03 00:20:34,67.09,completed
1059,354,2025-03-08 06:48:38,210.54,completed
1060,248,2024-05-22 10:58:07,47.92,completed
1061,5,2025-10-28 11:48:42,190.82,completed
1062,434,2025-08-17 02:22:06,174.41,completed
1063,327,2025-10-16 16:33:46,127.08,completed
1064,167,2025-08-24 08:35:58,609.84,completed
1065,445,2025-11-07 23:18:20,152.5,completed
1066,148,2025-06-05 22:53:31,59.36,shipped
1067,413,2025-08-13 03:33:46,20.2,completed
1068,68,2024-12-25 12:26:39,3.94,completed
1069,212,2025-01-29 20:48:12,47.42,completed
1070,473,2024-11-04 22:09:44,631.19,completed
1071,462,2023-12-16 10:12:18,486.34,completed
1072,55,2024-01-13 07:20:21,213.45,shipped
1073,256,2024-07-25 12:39:09,201.79,cancelled
1074,137,2024-08-30 10:00:39,55.73,completed
1075,17,2023-12-14 14:19:50,166.13,completed
1076,60,2024-03-07 20:13:43,122.8,completed
1077,271,2025-03-02 03:46:28,97.14,completed
1078,104,2025-05-30 01:24:08,144.88,shipped
1079,67,2025-03-24 06:19:33,595.1,completed
1080,396,2025-08-06 22:15:41,49.08,completed
1081,159,2025-09-29 22:57:41,37.8,completed
1082,168,2024-02-01 09:39:58,153.8,completed
1083,337,2024-09-06 11:58:35,185.42,completed
1084,76,2024-12-17 00:45:37,70.37,returned
1085,205,2025-05-31 07:01:15,265.2,completed
1086,57,2024-01-15 00:53:08,84.14,shipped
1087,4,2024-08-03 05:08:32,42.86,completed
1088,320,2025-11-04 05:20:49,211.59,completed
1089,130,2025-03-23 10:18:57,292.09,completed
1090,59,2025-06-18 19:57:05,133.57,completed
1091,197,2024-07-06 10:01:43,240.88,completed
1092,171,2024-10-08 01:07:50,75.27,completed
1093,479,2024-09-21 02:55:46,108.08,completed
1094,313,2023-12-02 05:51:37,30.0,completed
1095,169,2024-04-05 17:18:44,43.14,completed
1096,63,2025-06-16 21:20:55,81.16,completed
1097,112,2024-06-01 08:46:56,155.3,shipped
1098,273,2025-05-28 08:05:18,37.21,shipped
1099,18,2025-04-04 23:27:18,159.03,completed
1100,226,2025-06-13 17:15:08,391.44,shipped
1101,280,2025-09-30 15:31:26,180.5,completed
1102,66,2024-01-15 10:32:58,206.23,cancelled
1103,191,2025-08-25 20:40:43,194.21,completed
1104,155,2025-10-23 11:58:34,60.19,cancelled
1105,274,2024-10-16 12:25:17,34.8,completed
1106,238,2024-02-13 06:55:46,29.44,shipped
1107,352,2025-07-23 07:12:48,38.48,completed
1108,153,2024-04-11 17:05:54,26.32,completed
1109,391,2025-01-31 06:51:31,44.02,completed
1110,197,2024-06-04 13:32:33,72.04,cancelled
1111,9,2024-07-07 08:41:10,175.4,completed
1112,98,2025-03-06 23:52:21,68.19,shipped
1113,353,2024-12-18 02:59:39,381.91,completed
1114,328,2025-01-06 15:13:43,27.16,completed
1115,203,2025-09-08 08:51:28,164.68,shipped
1116,100,2025-07-23 08:40:48,307.95,completed
1117,486,2024-05-22 04:28:34,81.75,shipped
1118,79,2025-05-07 02:29:35,50.62,completed
1119,491,2025-07-27 10:11:10,146.29,completed
1120,103,2023-12-22 18:52:55,4.4,completed
1121,11,2024-08-31 12:52:26,285.27,shipped
1122,170,2025-02-02 04:21:36,111.36,completed
1123,486,2024-11-16 04:26:24,179.14,completed
1124,165,2024-04-30 00:23:37,76.26,completed
1125,49,2025-06-27 17:25:58,74.57,shipped
1126,305,2025-11-10 11:10:51,281.34,shipped
1127,274,2024-10-19 05:51:33,175.38,cancelled
1128,88,2024-06-15 06:59:54,88.79,completed
1129,294,2025-06-16 23:15:51,17.59,completed
1130,177,2025-05-02 21:56:40,6.35,completed
1131,218,2025-07-11 09:19:59,129.3,completed
1132,212,2024-04-07 02:33:08,383.89,completed
1133,251,2024-06-16 21:31:52,46.04,completed
1134,444,2024-12-08 10:24:56,170.22,shipped
1135,314,2025-04-19 09:08:39,66.16,shipped
1136,492,2023-12-20 09:17:53,9.36,cancelled
1137,360,2025-02-26 11:35:01,28.86,completed
1138,344,2024-09-19 12:21:41,292.14,returned
1139,265,2025-10-21 11:30:16,319.21,completed
1140,437,2024-04-03 15:32:28,147.9,returned
1141,372,2025-04-24 15:19:13,291.47,shipped
1142,265,2024-06-23 03:45:22,286.7,cancelled
